1.474347485520000021e+02 -1.131413180279999864e+02
4.130513193559999650e+02 -3.834383570400000281e+02
2.310081087659999923e+02 -1.295229567560000135e+02
1.558055859239999847e+02 -4.311881336619999843e+02
1.250675110579999938e+02 -3.448694988259999832e+02
1.373987446060000082e+02 -3.664716597859999752e+02
2.299280007179999927e+02 -5.068857060259999798e+02
3.973897526599999992e+02 -4.427092861739999989e+02
4.603060464559999900e+02 -1.302430287880000037e+02
4.534203576500000281e+02 -3.566156738480000286e+02
1.839333996740000146e+02 -3.396489765940000325e+02
2.271377215940000269e+02 -3.936993834959999958e+02
3.539604082299999845e+02 -4.641314291260000005e+02
1.561206174379999823e+02 -3.126012708920000023e+02
2.960396141559999705e+02 -1.459045954839999979e+02
4.634113570940000386e+02 -1.248424885479999915e+02
3.420342151999999487e+02 -3.023852489380000179e+02
4.324032552159999909e+02 -1.355085555219999947e+02
3.787578888319999919e+02 -4.642214381300000241e+02
1.690819140140000059e+02 -1.185868627699999962e+02
2.795679664240000193e+02 -4.747074870959999657e+02
4.631863345840000079e+02 -1.895139579220000030e+02
4.385238674880000076e+02 -1.571107164820000150e+02
3.136813789400000019e+02 -4.693969558599999914e+02
4.475697723900000256e+02 -2.379838065759999779e+02
3.047254830420000076e+02 -3.561656288280000240e+02
1.559856039320000036e+02 -3.557155838080000194e+02
4.220072152540000161e+02 -4.966696840719999955e+02
3.828983030159999998e+02 -1.138163855579999932e+02
2.463996484500000008e+02 -1.673267384359999994e+02
1.438793928940000058e+02 -2.694419534740000017e+02
2.641764267400000108e+02 -4.477047858959999758e+02
2.673717463820000262e+02 -4.099460087180000301e+02
2.895589658679999729e+02 -2.429343017959999713e+02
1.780378099120000002e+02 -2.425742657799999904e+02
4.261026249359999838e+02 -1.678667924599999992e+02
4.448244977680000147e+02 -1.139964035659999979e+02
1.806930755299999873e+02 -3.881638297499999908e+02
2.588208910019999962e+02 -1.673717429379999828e+02
1.437443793879999987e+02 -3.125562663900000189e+02
3.883888522600000215e+02 -3.510351156000000401e+02
3.945994735360000050e+02 -3.402790396220000275e+02
3.702520379540000022e+02 -1.892439309099999889e+02
4.536453801600000020e+02 -2.811431239940000069e+02
3.108910998160000076e+02 -3.669667093080000200e+02
